;cvm;codigo;cvm2;ano;1;1.01.01;1.01.02;1.02.01.01;1.02.01.02;1.02.01.03;2.01.04;2.01.02;2.02.01;3.05;open;close
248;11592;UNIP6;11592;2010;1.009.445;24.914;570.870;0;;143;149.993;6.495;421.936;42.431;1,14;0,58
249;11592;UNIP6;11592;2011;889.822;8.638;405.089;0;;1.602;205.307;8.446;242.666;16.793;0,59;0,29
250;11592;UNIP6;11592;2012;769.573;7.273;261.848;;;200;133.906;10.718;140.789;59.173;0,28;0,40
251;11592;UNIP6;11592;2016;3.494.699;383.346;96.612;;;22.611;327.197;274.473;274.688;568.366;4,40;6,85
252;11592;UNIP6;11592;2017;3.466.377;78.559;323.243;;;0;437.279;212.142;403.089;430.697;6,83;15,85
253;11592;UNIP6;11592;2018;4.042.630;201.542;659.939;;;;477.918;193.972;549.928;830.642;16,68;36,86
254;11762;VULC3;11762;2010;1.612.649;50.986;1.522;;815;;365.841;123.024;383.374;189.749;25,00;28,50
255;11762;VULC3;11762;2011;1.546.520;18.179;10.525;;1.845;;455.350;89.212;615.484;-239.263;28,00;1,94
256;11762;VULC3;11762;2012;1.375.440;57.715;10.302;;1.882;;457.614;82.518;577.986;-104.465;1,94;1,12
257;11762;VULC3;11762;2013;1.267.560;46.672;10.024;;2.223;;375.169;80.648;445.487;-8.919;1,12;0,65
258;11762;VULC3;11762;2014;1.271.514;30.642;10.185;;1.668;;334.125;108.627;385.775;37.908;;
259;11762;VULC3;11762;2015;1.237.154;24.693;9.300;;1.113;;587.442;62.200;88.017;37.956;0,28;0,46
260;11762;VULC3;11762;2016;1.078.668;17.094;6.407;;1.914;;275.116;66.193;264.152;118.910;0,48;2,40
261;11762;VULC3;11762;2017;1.120.485;100.502;1.741;;3.920;;84.474;69.827;10.325;240.693;2,41;9,10
262;11762;VULC3;11762;2018;1.326.773;68.626;0;;2.510;;22.878;58.004;37.128;159.780;9,29;7,10
263;11932;MYPK3;11932;2010;2.084.398;57.639;265.481;;;331;138.403;150.106;592.867;261.557;25,75;24,10
264;11932;MYPK3;11932;2011;2.492.614;291.484;45.837;;;0;539.506;225.807;317.188;358.253;23,65;25,25
265;11932;MYPK3;11932;2012;5.785.582;506.500;0;;;0;813.129;598.033;2.187.776;278.510;25,70;27,35
266;11932;MYPK3;11932;2013;6.035.705;662.230;0;;;;712.303;630.470;2.061.181;453.559;27,35;26,15
267;11932;MYPK3;11932;2014;6.289.024;717.079;;;;;1.071.044;818.663;1.821.362;417.703;25,40;12,20
268;11932;MYPK3;11932;2015;7.990.379;739.255;;;;;1.684.702;936.491;1.730.153;449.602;11,88;12,30
269;11932;MYPK3;11932;2016;7.057.115;431.599;;;;;1.182.808;856.084;1.877.277;479.322;11,46;11,66
270;11932;MYPK3;11932;2017;7.922.248;543.331;;;;;1.352.544;1.056.299;1.490.732;496.556;11,61;23,00
271;11932;MYPK3;11932;2018;9.019.190;486.903;;;;;1.076.149;1.316.903;1.737.556;701.493;23,32;23,81
272;11932;MYPK12;11932;2010;2.084.398;57.639;265.481;;;331;138.403;150.106;592.867;261.557;;
273;11932;MYPK12;11932;2011;2.492.614;291.484;45.837;;;0;539.506;225.807;317.188;358.253;;
274;11932;MYPK12;11932;2012;5.785.582;506.500;0;;;0;813.129;598.033;2.187.776;278.510;;
275;11932;MYPK12;11932;2013;6.035.705;662.230;0;;;;712.303;630.470;2.061.181;453.559;;
276;11932;MYPK12;11932;2014;6.289.024;717.079;;;;;1.071.044;818.663;1.821.362;417.703;;
277;11932;MYPK12;11932;2015;7.990.379;739.255;;;;;1.684.702;936.491;1.730.153;449.602;;
278;11932;MYPK12;11932;2016;7.057.115;431.599;;;;;1.182.808;856.084;1.877.277;479.322;;
279;11932;MYPK12;11932;2017;7.922.248;543.331;;;;;1.352.544;1.056.299;1.490.732;496.556;;
280;11932;MYPK12;11932;2018;9.019.190;486.903;;;;;1.076.149;1.316.903;1.737.556;701.493;10,61;9,45
281;11975;AZEV3;11975;2010;153.548;10.748;;;;6.714;15.260;14.108;2.795;30.916;0,29;0,29
282;11975;AZEV3;11975;2011;137.095;8.493;;;;5.780;11.107;8.940;4.161;7.454;;
283;11975;AZEV3;11975;2012;144.503;16.635;;;;6.496;10.173;11.641;9.162;11.447;;
284;11975;AZEV3;11975;2013;152.651;10.963;;;;1.380;9.890;15.570;4.315;9.889;;
285;11975;AZEV3;11975;2014;156.298;23.412;;;;1.380;14.616;14.568;3.373;15.310;;
286;11975;AZEV3;11975;2015;166.971;9.853;;;;1.380;11.585;17.549;3.785;9.744;;
287;11975;AZEV3;11975;2016;159.365;3.187;;;;1.380;20.758;17.679;11.954;-47.035;;
288;11975;AZEV3;11975;2017;133.417;356;;;;4.430;11.262;30.337;23.886;-74.963;;
289;11975;AZEV4;11975;2010;153.548;10.748;;;;6.714;15.260;14.108;2.795;30.916;900,01;1.660,01
290;11975;AZEV4;11975;2011;137.095;8.493;;;;5.780;11.107;8.940;4.161;7.454;1.660,01;2,09
291;11975;AZEV4;11975;2012;144.503;16.635;;;;6.496;10.173;11.641;9.162;11.447;2,09;1,98
292;11975;AZEV4;11975;2013;152.651;10.963;;;;1.380;9.890;15.570;4.315;9.889;1,98;1,58
293;11975;AZEV4;11975;2014;156.298;23.412;;;;1.380;14.616;14.568;3.373;15.310;;
294;11975;AZEV4;11975;2015;166.971;9.853;;;;1.380;11.585;17.549;3.785;9.744;1,84;1,35
295;11975;AZEV4;11975;2016;159.365;3.187;;;;1.380;20.758;17.679;11.954;-47.035;1,35;1,02
296;11975;AZEV4;11975;2017;133.417;356;;;;4.430;11.262;30.337;23.886;-74.963;1,05;1,06
297;11991;MWET3;11991;2010;194.929;5.917;3.337;;;;16.917;12.812;44.431;8.137;;
298;11991;MWET3;11991;2011;196.884;8.355;0;;;;13.499;16.695;46.373;7.756;;
299;11991;MWET3;11991;2012;199.446;1.402;0;;;;21.609;11.120;50.599;7.529;;
300;11991;MWET3;11991;2013;212.616;3.059;;;;;33.573;14.027;42.523;18.218;;
301;11991;MWET3;11991;2014;226.169;3.084;;;;;36.772;26.814;38.655;-38.866;;
302;11991;MWET3;11991;2015;185.098;2.575;;;;;50.822;21.916;27.897;-51.830;;
303;11991;MWET3;11991;2016;195.649;8.179;;;1.343;;54.808;24.813;21.534;1.172;;
304;11991;MWET3;11991;2017;179.515;6.157;;;868;;57.346;26.440;14.200;-15.935;;
305;11991;MWET3;11991;2018;178.886;6.140;;;755;;65.306;27.147;11.787;-17.095;;
306;11991;MWET4;11991;2010;194.929;5.917;3.337;;;;16.917;12.812;44.431;8.137;12,30;12,89
307;11991;MWET4;11991;2011;196.884;8.355;0;;;;13.499;16.695;46.373;7.756;12,89;1,87
308;11991;MWET4;11991;2012;199.446;1.402;0;;;;21.609;11.120;50.599;7.529;1,88;0,94
309;11991;MWET4;11991;2013;212.616;3.059;;;;;33.573;14.027;42.523;18.218;0,94;1,71
310;11991;MWET4;11991;2014;226.169;3.084;;;;;36.772;26.814;38.655;-38.866;1,64;0,50
311;11991;MWET4;11991;2015;185.098;2.575;;;;;50.822;21.916;27.897;-51.830;;
312;11991;MWET4;11991;2016;195.649;8.179;;;1.343;;54.808;24.813;21.534;1.172;1,40;1,52
313;11991;MWET4;11991;2017;179.515;6.157;;;868;;57.346;26.440;14.200;-15.935;1,96;2,67
314;11991;MWET4;11991;2018;178.886;6.140;;;755;;65.306;27.147;11.787;-17.095;2,65;2,96
315;1210;BRSR3;1210;2010;32.688.391;;;2.072.460;1.712.806;;;;;1.127.633;12,50;15,90
316;1210;BRSR3;1210;2011;38.316.707;;;2.116.540;1.296.883;;;;;1.369.027;15,90;14,61
317;1210;BRSR3;1210;2012;47.392.680;;;2.293.093;1.481.659;242.322;;;;1.158.104;14,61;12,80
318;1210;BRSR3;1210;2013;54.114.961;;;4.005.295;878.891;315.720;;;;1.058.299;;
319;1210;BRSR3;1210;2014;60.461.043;;;2.426.484;615.201;585.853;;;;770.540;12,58;12,70
320;1210;BRSR3;1210;2015;68.103.613;;;3.425.077;673.953;1.116.782;;;;1.044.378;;
321;1210;BRSR3;1210;2016;70.154.958;937.520;1.305.746;3.572.487;1.076.647;172.059;;;;1.087.358;;
322;1210;BRSR3;1210;2017;74.367.489;801.704;41.687;3.962.032;1.245.217;105.222;;;;1.550.875;12,10;26,40
323;1210;BRSR3;1210;2018;78.336.413;886.049;0;0;;12.162.020;;;26.809;1.423.615;24,00;21,40
324;1210;BRSR5;1210;2010;32.688.391;;;2.072.460;1.712.806;;;;;1.127.633;;
325;1210;BRSR5;1210;2011;38.316.707;;;2.116.540;1.296.883;;;;;1.369.027;;
326;1210;BRSR5;1210;2012;47.392.680;;;2.293.093;1.481.659;242.322;;;;1.158.104;;
327;1210;BRSR5;1210;2013;54.114.961;;;4.005.295;878.891;315.720;;;;1.058.299;;
328;1210;BRSR5;1210;2014;60.461.043;;;2.426.484;615.201;585.853;;;;770.540;;
329;1210;BRSR5;1210;2015;68.103.613;;;3.425.077;673.953;1.116.782;;;;1.044.378;;
330;1210;BRSR5;1210;2016;70.154.958;937.520;1.305.746;3.572.487;1.076.647;172.059;;;;1.087.358;;
331;1210;BRSR5;1210;2017;74.367.489;801.704;41.687;3.962.032;1.245.217;105.222;;;;1.550.875;;
332;1210;BRSR5;1210;2018;78.336.413;886.049;0;0;;12.162.020;;;26.809;1.423.615;;
333;1210;BRSR6;1210;2010;32.688.391;;;2.072.460;1.712.806;;;;;1.127.633;14,60;17,65
334;1210;BRSR6;1210;2011;38.316.707;;;2.116.540;1.296.883;;;;;1.369.027;17,90;20,00
335;1210;BRSR6;1210;2012;47.392.680;;;2.293.093;1.481.659;242.322;;;;1.158.104;19,50;15,51
336;1210;BRSR6;1210;2013;54.114.961;;;4.005.295;878.891;315.720;;;;1.058.299;15,51;12,60
337;1210;BRSR6;1210;2014;60.461.043;;;2.426.484;615.201;585.853;;;;770.540;12,73;14,50
338;1210;BRSR6;1210;2015;68.103.613;;;3.425.077;673.953;1.116.782;;;;1.044.378;14,53;5,86
339;1210;BRSR6;1210;2016;70.154.958;937.520;1.305.746;3.572.487;1.076.647;172.059;;;;1.087.358;5,57;10,32
340;1210;BRSR6;1210;2017;74.367.489;801.704;41.687;3.962.032;1.245.217;105.222;;;;1.550.875;10,67;14,90
341;1210;BRSR6;1210;2018;78.336.413;886.049;0;0;;12.162.020;;;26.809;1.423.615;14,88;22,18
342;12190;BOBR3;12190;2010;670.856;49.527;16.911;;;13.175;48.380;63.880;26.910;35.356;;
343;12190;BOBR3;12190;2011;685.229;22.196;17.936;;;22.328;84.609;77.329;42.116;56.528;;
344;12190;BOBR3;12190;2012;719.917;30.218;8.423;;;23.529;76.002;102.665;65.332;41.964;;
345;12190;BOBR3;12190;2013;710.601;26.668;0;5.088;;17.895;115.645;124.988;40.519;37.004;;
346;12190;BOBR3;12190;2014;754.983;52.672;0;6.455;;3;82.539;148.144;60.563;68.384;;
347;12190;BOBR3;12190;2015;701.474;17.939;;7.740;;5;89.094;243.822;49.321;-105.502;;
348;12190;BOBR3;12190;2016;711.099;9.451;;2.424;;4.159;131.943;116.534;22.419;14.487;;
349;12190;BOBR3;12190;2017;685.366;18.308;8.428;9.975;;6.338;222.113;120.710;22.835;178.707;;
350;12190;BOBR3;12190;2018;631.662;13.918;9.312;;7.323;;270.417;125.031;24.051;-4.714;;
351;12190;BOBR4;12190;2010;670.856;49.527;16.911;;;13.175;48.380;63.880;26.910;35.356;9,00;9,44
352;12190;BOBR4;12190;2011;685.229;22.196;17.936;;;22.328;84.609;77.329;42.116;56.528;9,44;8,80
353;12190;BOBR4;12190;2012;719.917;30.218;8.423;;;23.529;76.002;102.665;65.332;41.964;8,80;7,70
354;12190;BOBR4;12190;2013;710.601;26.668;0;5.088;;17.895;115.645;124.988;40.519;37.004;7,70;6,38
355;12190;BOBR4;12190;2014;754.983;52.672;0;6.455;;3;82.539;148.144;60.563;68.384;6,38;2,42
356;12190;BOBR4;12190;2015;701.474;17.939;;7.740;;5;89.094;243.822;49.321;-105.502;2,45;1,58
357;12190;BOBR4;12190;2016;711.099;9.451;;2.424;;4.159;131.943;116.534;22.419;14.487;1,42;2,03
358;12190;BOBR4;12190;2017;685.366;18.308;8.428;9.975;;6.338;222.113;120.710;22.835;178.707;2,01;4,94
359;12190;BOBR4;12190;2018;631.662;13.918;9.312;;7.323;;270.417;125.031;24.051;-4.714;4,95;2,62
360;12530;ITEC3;12530;2010;1.081.082;9.790;255.109;;;71.432;69.688;63.564;139.604;13.656;;
361;12530;ITEC3;12530;2011;1.176.438;17.768;343.039;;;72.993;91.438;82.539;130.998;32.232;;
362;12530;ITEC3;12530;2012;1.075.649;15.691;180.729;;;143.900;49.546;48.714;102.292;-6.506;;
363;12530;ITEC3;12530;2013;750.578;855;21.834;;;80.370;150.101;71.303;55.862;-221.538;;
364;12530;ITEC3;12530;2014;289.621;640;41.204;;;91.105;39.620;701;46.921;-52.197;;
365;12530;ITEC3;12530;2015;219.069;424;116.536;;;16.508;59.379;548;18.519;-35.051;;
366;12530;ITEC3;12530;2016;136.495;146;4.707;;;17.134;30.451;603;3.704;-31.943;;
367;12530;ITEC3;12530;2017;73.683;227;9.857;;;8.295;3.710;158;0;-95.384;;
368;12530;ITEC3;12530;2018;56.439;69;18.865;;;;0;164;0;-29.297;;
369;12572;RCSL3;12572;2010;91.447;2.595;511;;;;8.656;5.494;458;3.652;5,89;1,46
370;12572;RCSL3;12572;2011;77.215;1;0;;;;7.565;6.497;1.015;-21.508;1,46;0,66
371;12572;RCSL3;12572;2012;92.198;4.073;0;;;;6.523;5.312;1.625;-6.658;;
372;12572;RCSL3;12572;2013;96.884;6;;;;;1.717;6.076;5.977;-2.857;0,09;0,07
373;12572;RCSL3;12572;2014;37.133;4;;;;;11.869;5.992;2.454;-22.636;0,08;0,04
374;12572;RCSL3;12572;2015;35.212;0;;;;;12.806;5.729;3.356;-5.318;0,04;2,97
375;12572;RCSL3;12572;2016;47.984;2;;;;;2.620;5.524;3.600;-6.463;2,50;1,99
376;12572;RCSL3;12572;2017;37.470;1;;;;;3.020;4.333;3.726;-26.311;;
377;12572;RCSL3;12572;2018;40.979;2.838;;;;;0;1.575;0;-4.987;;
378;12572;RCSL4;12572;2010;91.447;2.595;511;;;;8.656;5.494;458;3.652;4,24;0,88
379;12572;RCSL4;12572;2011;77.215;1;0;;;;7.565;6.497;1.015;-21.508;0,88;0,28
380;12572;RCSL4;12572;2012;92.198;4.073;0;;;;6.523;5.312;1.625;-6.658;0,29;0,05
381;12572;RCSL4;12572;2013;96.884;6;;;;;1.717;6.076;5.977;-2.857;0,05;0,06
382;12572;RCSL4;12572;2014;37.133;4;;;;;11.869;5.992;2.454;-22.636;0,06;0,03
383;12572;RCSL4;12572;2015;35.212;0;;;;;12.806;5.729;3.356;-5.318;0,04;2,05
384;12572;RCSL4;12572;2016;47.984;2;;;;;2.620;5.524;3.600;-6.463;2,05;1,14
385;12572;RCSL4;12572;2017;37.470;1;;;;;3.020;4.333;3.726;-26.311;1,08;0,72
386;12572;RCSL4;12572;2018;40.979;2.838;;;;;0;1.575;0;-4.987;0,72;1,33
387;12653;KLBN11;12653;2010;12.261.243;2.531.105;198.222;;;;842.121;269.839;4.014.976;821.389;;
388;12653;KLBN11;12653;2011;12.741.595;2.341.064;221.260;;;;910.497;335.045;4.386.839;796.705;;
389;12653;KLBN11;12653;2012;14.097.903;2.517.312;240.077;;;;1.120.770;318.077;4.914.334;1.644.218;;
390;12653;KLBN11;12653;2013;14.919.496;2.729.872;249.511;;;;1.124.976;345.384;5.838.621;1.119.252;;
391;12653;KLBN11;12653;2014;21.173.855;5.245.833;497.604;;;;1.754.989;438.864;9.230.583;1.699.735;;
392;12653;KLBN11;12653;2015;26.268.180;5.053.723;557.143;;;;2.046.116;702.199;15.975.614;1.491.822;14,29;23,45
393;12653;KLBN11;12653;2016;29.313.729;5.872.720;591.303;;;;2.838.109;634.856;15.630.438;1.398.146;21,94;17,72
394;12653;KLBN11;12653;2017;30.549.541;7.028.422;1.243.173;;;;2.469.900;713.612;17.079.511;1.552.052;17,10;17,60
395;12653;KLBN11;12653;2018;29.633.743;5.733.854;1.313.350;;;;1.975.465;903.752;17.470.207;2.983.605;18,20;15,88
396;12653;KLBN3;12653;2010;12.261.243;2.531.105;198.222;;;;842.121;269.839;4.014.976;821.389;5,45;6,20
397;12653;KLBN3;12653;2011;12.741.595;2.341.064;221.260;;;;910.497;335.045;4.386.839;796.705;;
398;12653;KLBN3;12653;2012;14.097.903;2.517.312;240.077;;;;1.120.770;318.077;4.914.334;1.644.218;7,70;12,30
399;12653;KLBN3;12653;2013;14.919.496;2.729.872;249.511;;;;1.124.976;345.384;5.838.621;1.119.252;;
400;12653;KLBN3;12653;2014;21.173.855;5.245.833;497.604;;;;1.754.989;438.864;9.230.583;1.699.735;;
401;12653;KLBN3;12653;2015;26.268.180;5.053.723;557.143;;;;2.046.116;702.199;15.975.614;1.491.822;;
402;12653;KLBN3;12653;2016;29.313.729;5.872.720;591.303;;;;2.838.109;634.856;15.630.438;1.398.146;9,00;6,06
403;12653;KLBN3;12653;2017;30.549.541;7.028.422;1.243.173;;;;2.469.900;713.612;17.079.511;1.552.052;5,93;5,05
404;12653;KLBN3;12653;2018;29.633.743;5.733.854;1.313.350;;;;1.975.465;903.752;17.470.207;2.983.605;5,18;4,39
405;12653;KLBN4;12653;2010;12.261.243;2.531.105;198.222;;;;842.121;269.839;4.014.976;821.389;5,31;5,85
406;12653;KLBN4;12653;2011;12.741.595;2.341.064;221.260;;;;910.497;335.045;4.386.839;796.705;5,85;8,00
407;12653;KLBN4;12653;2012;14.097.903;2.517.312;240.077;;;;1.120.770;318.077;4.914.334;1.644.218;7,75;12,79
408;12653;KLBN4;12653;2013;14.919.496;2.729.872;249.511;;;;1.124.976;345.384;5.838.621;1.119.252;12,79;12,26
409;12653;KLBN4;12653;2014;21.173.855;5.245.833;497.604;;;;1.754.989;438.864;9.230.583;1.699.735;11,99;2,88
410;12653;KLBN4;12653;2015;26.268.180;5.053.723;557.143;;;;2.046.116;702.199;15.975.614;1.491.822;2,79;3,81
411;12653;KLBN4;12653;2016;29.313.729;5.872.720;591.303;;;;2.838.109;634.856;15.630.438;1.398.146;3,60;2,85
412;12653;KLBN4;12653;2017;30.549.541;7.028.422;1.243.173;;;;2.469.900;713.612;17.079.511;1.552.052;2,79;3,14
413;12653;KLBN4;12653;2018;29.633.743;5.733.854;1.313.350;;;;1.975.465;903.752;17.470.207;2.983.605;3,27;2,83
414;12696;SNSY3;12696;2010;317.926;1.229;;;;970;18.247;23.684;9.267;17.088;;
415;12696;SNSY3;12696;2011;343.574;5.147;;;;441;15.794;27.984;13.705;1.435;;
416;12696;SNSY3;12696;2012;392.974;3.994;;;;476;25.725;34.183;14.524;-1.348;;
417;12696;SNSY3;12696;2013;421.613;12.499;;;;1.567;35.381;32.172;20.150;-20.188;;
418;12696;SNSY3;12696;2014;435.789;6.568;;;;5.114;37.249;33.382;24.324;-42.503;;
419;12696;SNSY3;12696;2015;427.172;9.686;;;;4.147;51.492;43.294;17.567;-58.350;;
420;12696;SNSY3;12696;2016;407.681;5.534;;;;3.193;50.315;32.100;14.952;-60.323;;
421;12696;SNSY3;12696;2017;387.859;4.504;;;;3.918;55.641;41.486;12.368;-84.443;;
422;12696;SNSY3;12696;2018;371.337;6.441;;;;;73.879;61.522;11.535;-81.182;;
423;12696;SNSY5;12696;2010;317.926;1.229;;;;970;18.247;23.684;9.267;17.088;;
424;12696;SNSY5;12696;2011;343.574;5.147;;;;441;15.794;27.984;13.705;1.435;;
425;12696;SNSY5;12696;2012;392.974;3.994;;;;476;25.725;34.183;14.524;-1.348;;
426;12696;SNSY5;12696;2013;421.613;12.499;;;;1.567;35.381;32.172;20.150;-20.188;;
427;12696;SNSY5;12696;2014;435.789;6.568;;;;5.114;37.249;33.382;24.324;-42.503;;
428;12696;SNSY5;12696;2015;427.172;9.686;;;;4.147;51.492;43.294;17.567;-58.350;;
429;12696;SNSY5;12696;2016;407.681;5.534;;;;3.193;50.315;32.100;14.952;-60.323;;
430;12696;SNSY5;12696;2017;387.859;4.504;;;;3.918;55.641;41.486;12.368;-84.443;;
431;12696;SNSY5;12696;2018;371.337;6.441;;;;;73.879;61.522;11.535;-81.182;;
432;12696;SNSY6;12696;2010;317.926;1.229;;;;970;18.247;23.684;9.267;17.088;;
433;12696;SNSY6;12696;2011;343.574;5.147;;;;441;15.794;27.984;13.705;1.435;;
434;12696;SNSY6;12696;2012;392.974;3.994;;;;476;25.725;34.183;14.524;-1.348;;
435;12696;SNSY6;12696;2013;421.613;12.499;;;;1.567;35.381;32.172;20.150;-20.188;;
436;12696;SNSY6;12696;2014;435.789;6.568;;;;5.114;37.249;33.382;24.324;-42.503;;
437;12696;SNSY6;12696;2015;427.172;9.686;;;;4.147;51.492;43.294;17.567;-58.350;;
438;12696;SNSY6;12696;2016;407.681;5.534;;;;3.193;50.315;32.100;14.952;-60.323;;
439;12696;SNSY6;12696;2017;387.859;4.504;;;;3.918;55.641;41.486;12.368;-84.443;;
440;12696;SNSY6;12696;2018;371.337;6.441;;;;;73.879;61.522;11.535;-81.182;;
441;12823;APTI3;12823;2010;224.880;632;35.106;;;20.788;57.949;5.650;2.886;7.166;;
442;12823;APTI3;12823;2011;408.117;161;38.374;;;21.391;47.024;5.016;2.759;12.286;;
443;12823;APTI3;12823;2012;405.921;271;55.865;;;21.426;40.832;2.968;2.631;15.988;;
444;12823;APTI3;12823;2013;422.083;560;35.823;;;23.276;41.299;4.264;1.621;8.362;;
445;12823;APTI3;12823;2014;434.671;1.120;38.336;;;24.857;14.656;2.356;42.366;10.221;;
446;12823;APTI3;12823;2015;423.372;1.783;28.965;;;24.785;496;1.687;45.980;6.236;;
447;12823;APTI3;12823;2016;425.034;35;15.048;;;28.422;784;1.664;45.753;-9.477;;
448;12823;APTI3;12823;2017;421.997;56;18.106;;;26.336;3.301;2.404;62.835;-18.320;;
449;12823;APTI3;12823;2018;417.753;36;8.824;;;26.019;4.978;2.110;58.050;-1.920;;
450;12823;APTI4;12823;2010;224.880;632;35.106;;;20.788;57.949;5.650;2.886;7.166;;
451;12823;APTI4;12823;2011;408.117;161;38.374;;;21.391;47.024;5.016;2.759;12.286;;
452;12823;APTI4;12823;2012;405.921;271;55.865;;;21.426;40.832;2.968;2.631;15.988;;
453;12823;APTI4;12823;2013;422.083;560;35.823;;;23.276;41.299;4.264;1.621;8.362;;
454;12823;APTI4;12823;2014;434.671;1.120;38.336;;;24.857;14.656;2.356;42.366;10.221;;
455;12823;APTI4;12823;2015;423.372;1.783;28.965;;;24.785;496;1.687;45.980;6.236;;
456;12823;APTI4;12823;2016;425.034;35;15.048;;;28.422;784;1.664;45.753;-9.477;;
457;12823;APTI4;12823;2017;421.997;56;18.106;;;26.336;3.301;2.404;62.835;-18.320;;
458;12823;APTI4;12823;2018;417.753;36;8.824;;;26.019;4.978;2.110;58.050;-1.920;;
459;1325;BMEB3;1325;2010;11.043.676;2.740.670;206.385;92.355;232.096;634;;;234.873;286.302;10,20;15,44
460;1325;BMEB3;1325;2011;12.140.427;;;117.165;237.787;14.150;;;;40.518;15,44;14,80
461;1325;BMEB3;1325;2012;14.380.997;;;18.577;344.787;30.936;;;;203.174;14,80;15,50
462;1325;BMEB3;1325;2013;14.138.545;;;164.543;332.351;30.439;;;;118.249;15,50;13,19
463;1325;BMEB3;1325;2014;13.512.442;;;132.276;480.081;84.916;;;;-351.239;;
464;1325;BMEB3;1325;2015;12.576.064;;;0;641.210;139.938;;;;69.370;;
465;1325;BMEB3;1325;2016;10.689.634;;;0;1.068.502;27.721;;;;38.485;7,00;5,20
466;1325;BMEB3;1325;2017;9.878.050;;;;1.146.184;13.448;;;;104.531;5,15;6,49
467;1325;BMEB3;1325;2018;9.643.554;;;;;87.277;;;260;135.641;7,00;7,06
468;1325;BMEB4;1325;2010;11.043.676;2.740.670;206.385;92.355;232.096;634;;;234.873;286.302;10,80;12,10
469;1325;BMEB4;1325;2011;12.140.427;;;117.165;237.787;14.150;;;;40.518;12,02;11,70
470;1325;BMEB4;1325;2012;14.380.997;;;18.577;344.787;30.936;;;;203.174;11,85;11,30
471;1325;BMEB4;1325;2013;14.138.545;;;164.543;332.351;30.439;;;;118.249;11,30;9,00
472;1325;BMEB4;1325;2014;13.512.442;;;132.276;480.081;84.916;;;;-351.239;;
473;1325;BMEB4;1325;2015;12.576.064;;;0;641.210;139.938;;;;69.370;4,20;4,20
474;1325;BMEB4;1325;2016;10.689.634;;;0;1.068.502;27.721;;;;38.485;4,19;4,19
475;1325;BMEB4;1325;2017;9.878.050;;;;1.146.184;13.448;;;;104.531;4,19;5,01
476;1325;BMEB4;1325;2018;9.643.554;;;;;87.277;;;260;135.641;4,80;7,04
477;13285;JOPA3;13285;2010;993.309;1.412;148.203;;;;211.253;29.827;113.280;35.994;;
478;13285;JOPA3;13285;2011;1.031.095;110.908;;;;;224.390;24.707;120.226;61.729;;
479;13285;JOPA3;13285;2012;1.210.282;192.666;;;;;197.542;22.718;267.698;80.236;;
480;13285;JOPA3;13285;2013;1.342.254;247.060;;;;;336.895;23.931;270.231;69.693;;
481;13285;JOPA3;13285;2014;1.399.719;243.337;;;;;299.721;27.728;358.227;74.304;;
482;13285;JOPA3;13285;2015;1.566.240;259.071;;;;;457.258;39.942;286.851;87.557;11,00;11,49
483;13285;JOPA3;13285;2016;1.667.337;305.040;;;;;408.883;40.552;385.639;113.585;;
484;13285;JOPA3;13285;2017;1.712.639;444.507;;;;;349.652;32.022;471.615;66.364;;
485;13285;JOPA3;13285;2018;1.815.501;11.218;457.826;;;;392.073;50.014;509.015;63.275;;
486;13285;JOPA4;13285;2010;993.309;1.412;148.203;;;;211.253;29.827;113.280;35.994;;
487;13285;JOPA4;13285;2011;1.031.095;110.908;;;;;224.390;24.707;120.226;61.729;;
488;13285;JOPA4;13285;2012;1.210.282;192.666;;;;;197.542;22.718;267.698;80.236;;
489;13285;JOPA4;13285;2013;1.342.254;247.060;;;;;336.895;23.931;270.231;69.693;;
490;13285;JOPA4;13285;2014;1.399.719;243.337;;;;;299.721;27.728;358.227;74.304;;
491;13285;JOPA4;13285;2015;1.566.240;259.071;;;;;457.258;39.942;286.851;87.557;;
492;13285;JOPA4;13285;2016;1.667.337;305.040;;;;;408.883;40.552;385.639;113.585;;
493;13285;JOPA4;13285;2017;1.712.639;444.507;;;;;349.652;32.022;471.615;66.364;;
494;13285;JOPA4;13285;2018;1.815.501;11.218;457.826;;;;392.073;50.014;509.015;63.275;;
495;13471;PLAS3;13471;2010;906.111;2.143;;;;5.537;147.504;83.168;256.961;53.324;2,39;3,65
496;13471;PLAS3;13471;2011;969.278;2.831;;;;5.211;354.684;94.791;147.943;96.857;3,55;1,88
497;13471;PLAS3;13471;2012;996.635;2.063;;;;5.061;226.419;81.833;202.035;-7.292;1,90;0,40
498;13471;PLAS3;13471;2013;975.255;1.640;;;;4.160;204.985;93.438;257.317;-47.497;0,40;0,47
499;13471;PLAS3;13471;2014;818.263;844;;;;3.691;189.479;46.228;197.128;38.470;0,46;0,25
500;13471;PLAS3;13471;2015;638.763;315;;;;3.758;323.285;49.640;0;-51.179;0,25;2,08
501;13471;PLAS3;13471;2016;581.418;459;;;;3.834;333.886;38.686;;-113.507;1,97;4,28
502;13471;PLAS3;13471;2017;533.380;1.128;;;;3.857;370.963;51.049;;-41.666;4,29;5,80
503;13471;PLAS3;13471;2018;433.256;303;;;;;444.485;23.730;;-125.630;5,05;8,40
504;13471;PLAS11;13471;2010;906.111;2.143;;;;5.537;147.504;83.168;256.961;53.324;;
