;2;2.01;2.01.01;2.01.01.01;2.01.01.01.01;2.01.01.01.02;2.01.01.01.03;2.01.01.01.04;2.01.01.02;2.01.01.02.01;2.01.01.02.02;2.01.01.02.03;2.01.01.02.04;2.01.01.03;2.01.01.04;2.01.01.05;2.01.01.06;2.01.01.07;2.01.02;2.01.02.01;2.01.02.01.01;2.01.02.01.02;2.01.02.01.03;2.01.02.01.04;2.01.02.01.05;2.01.02.01.20;2.01.02.02;2.01.02.02.01;2.01.02.02.02;2.01.02.03;2.01.02.03.01;2.01.02.04;2.01.02.04.01;2.01.03;2.01.03.01;2.01.03.01.01;2.01.03.01.02;2.01.03.01.03;2.01.03.01.04;2.01.03.01.05;2.01.03.01.06;2.01.03.01.07;2.01.03.01.08;2.01.03.01.09;2.01.03.01.10;2.01.03.01.20;2.01.03.02;2.01.03.02.01;2.01.03.02.02;2.01.03.02.03;2.01.03.03;2.01.03.03.01;2.01.03.03.02;2.01.03.03.03;2.01.03.03.20;2.01.03.04;2.01.04;2.01.04.01;2.01.04.01.01;2.01.04.01.02;2.01.04.01.03;2.01.04.01.04;2.01.04.01.05;2.01.04.01.06;2.01.04.02;2.01.04.02.01;2.01.04.02.02;2.01.04.02.03;2.01.04.03;2.01.04.03.01;2.01.04.03.02;2.01.04.04;2.01.05;2.01.05.01;2.01.05.01.01;2.01.05.01.03;2.01.05.01.04;2.01.05.02;2.01.05.02.01;2.01.05.02.02;2.01.05.02.03;2.01.05.02.04;2.01.05.02.05;2.01.05.02.06;2.01.05.02.07;2.01.05.02.08;2.01.05.02.09;2.01.05.02.10;2.01.05.02.11;2.01.05.02.12;2.01.05.02.13;2.01.05.02.14;2.01.05.02.15;2.01.05.02.16;2.01.05.02.17;2.01.05.02.18;2.01.05.02.19;2.01.05.02.20;2.01.05.03;2.01.05.04;2.01.05.05;2.01.05.06;2.01.05.07;2.01.05.08;2.01.06;2.01.06.01;2.01.06.01.01;2.01.06.01.02;2.01.06.01.03;2.01.06.01.04;2.01.06.01.05;2.01.06.01.06;2.01.06.01.07;2.01.06.01.08;2.01.06.02;2.01.06.02.01;2.01.06.02.02;2.01.06.02.03;2.01.06.02.04;2.01.06.02.05;2.01.06.02.06;2.01.06.02.07;2.01.06.02.08;2.01.06.02.09;2.01.06.02.10;2.01.06.02.11;2.01.06.02.12;2.01.06.02.13;2.01.06.02.14;2.01.06.02.15;2.01.06.02.16;2.01.06.02.17;2.01.06.02.18;2.01.07;2.01.07.01;2.01.07.01.01;2.01.07.02;2.01.07.02.01;2.02;2.02.01;2.02.01.01;2.02.01.01.01;2.02.01.01.02;2.02.01.01.03;2.02.01.01.04;2.02.01.01.05;2.02.01.02;2.02.01.02.01;2.02.01.02.02;2.02.01.02.03;2.02.01.03;2.02.01.03.01;2.02.01.03.02;2.02.01.03.03;2.02.01.03.04;2.02.01.04;2.02.01.04.01;2.02.01.04.02;2.02.01.04.03;2.02.01.04.04;2.02.01.05;2.02.01.05.01;2.02.01.06;2.02.01.06.01;2.02.01.06.02;2.02.01.07;2.02.01.07.01;2.02.01.07.02;2.02.01.07.03;2.02.01.08;2.02.01.08.01;2.02.02;2.02.02.01;2.02.02.01.01;2.02.02.01.03;2.02.02.01.04;2.02.02.02;2.02.02.02.01;2.02.02.02.02;2.02.02.02.03;2.02.02.02.04;2.02.02.02.05;2.02.02.02.06;2.02.02.02.07;2.02.02.02.08;2.02.02.02.09;2.02.02.02.10;2.02.02.02.11;2.02.02.02.12;2.02.02.02.13;2.02.02.02.14;2.02.02.02.15;2.02.02.02.16;2.02.02.02.17;2.02.02.02.19;2.02.02.02.20;2.02.03;2.02.03.01;2.02.03.01.01;2.02.03.01.02;2.02.03.01.03;2.02.03.01.04;2.02.04;2.02.04.01;2.02.04.01.01;2.02.04.01.02;2.02.04.01.03;2.02.04.01.04;2.02.04.01.05;2.02.04.01.06;2.02.04.01.07;2.02.04.01.08;2.02.04.01.09;2.02.04.02;2.02.04.02.01;2.02.04.02.02;2.02.04.02.03;2.02.04.02.04;2.02.04.02.05;2.02.04.02.06;2.02.04.02.07;2.02.04.02.08;2.02.04.02.09;2.02.04.02.10;2.02.04.02.11;2.02.04.02.19;2.02.04.02.20;2.02.05;2.02.05.01;2.02.05.01.01;2.02.05.02;2.02.05.02.01;2.02.05.02.02;2.02.05.02.03;2.02.05.02.08;2.02.05.02.20;2.02.06;2.02.06.01;2.02.06.01.01;2.02.06.02;2.02.06.02.01;2.02.06.02.02;2.02.06.03;2.02.06.03.01;2.03;2.03.01;2.03.01.01;2.03.01.02;2.03.01.03;2.03.01.04;2.03.02;2.03.02.01;2.03.02.02;2.03.02.03;2.03.02.04;2.03.02.05;2.03.02.06;2.03.02.07;2.03.02.08;2.03.02.09;2.03.02.10;2.03.02.11;2.03.02.12;2.03.02.13;2.03.03;2.03.03.01;2.03.03.02;2.03.04;2.03.04.01;2.03.04.02;2.03.04.03;2.03.04.04;2.03.04.05;2.03.04.06;2.03.04.07;2.03.04.08;2.03.04.09;2.03.04.10;2.03.04.11;2.03.04.12;2.03.04.13;2.03.04.14;2.03.04.15;2.03.04.16;2.03.04.17;2.03.04.18;2.03.04.19;2.03.04.20;2.03.05;2.03.06;2.03.06.01;2.03.06.02;2.03.06.03;2.03.06.04;2.03.06.05;2.03.06.06;2.03.06.07;2.03.07;2.03.07.01;2.03.07.02;2.03.08;2.03.08.01;2.03.08.02;2.03.08.03;2.03.08.04;2.03.08.05;2.03.08.06;2.03.08.07;2.03.09;2.04;2.04.01;2.04.02;2.04.03;2.05;2.05.01;2.05.02;2.05.03;2.06;2.06.01;2.06.02;2.06.03;2.06.04;2.06.05;2.06.06;2.06.07;2.06.08;2.06.09;2.07;2.07.01;2.07.02;2.08;2.08.01;2.08.01.01;2.08.01.02;2.08.01.03;2.08.01.04;2.08.01.05;2.08.01.06;2.08.02;2.08.02.01;2.08.02.02;2.08.02.03;2.08.02.04;2.08.02.05;2.08.02.06;2.08.02.07;2.08.02.08;2.08.02.09;2.08.03;2.08.04;2.08.04.01;2.08.04.02;2.08.04.03;2.08.04.04;2.08.04.05;2.08.04.06;2.08.04.07;2.08.04.08;2.08.04.09;2.08.04.10;2.08.04.11;2.08.05;2.08.06;2.08.06.01;2.08.06.02;2.08.06.03;2.08.07;2.08.08;2.08.08.01;2.08.08.02;2.08.08.03;2.08.08.04;2.08.08.05;2.08.09;ano;cvm;empresa_descr
valores;8.644.402;699.364;;;;;;;;;;;;;;;;;102.199;102.199;;;;;;;;;;;;;;38.011;35.752;14.342;21.410;0;;;;;;;;;;;;;2.259;;;;;;265.777;257.539;257.539;;;;;;8.238;;;;;;;;293.377;;;;;293.377;206.262;;;59.721;22.033;;;5.361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.744.725;2.467.936;1.485.408;1.485.408;;;;;982.528;;;;;;;;;;;;;;;;;;;;;;;;;95.245;;;;;95.245;;;3.956;;12.932;42.427;35.930;;;;;;;;;;;;;181.544;181.544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.200.313;2.944.514;2.988.062;-43.548;;;840.341;707.391;186.548;;100.451;-64.053;;;-89.996;;;;;;;;;1.400.234;140.656;;;;;;;;;1.259.578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;20982;MULTIPLAN
valores;12.623.127;3.697.406;52.330;;;;;;52.330;52.330;;;;;;;;;1.766.581;1.766.581;1.766.581;;;;;;;;;;;;;57.070;22.834;5.906;946;5.859;5.279;4.844;;;;;;;32.165;32.165;;;2.071;2.071;;;;;1.563.958;1.563.693;825.304;738.389;;;;;265;265;;;;;;;257.467;;;;;257.467;;;;208.885;19.173;29.409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.020.008;4.678.071;4.478.071;4.188.078;289.993;;;;200.000;200.000;;;;;;;;;;;;;;;;;;;;;;;;152.676;126.896;;126.896;;25.780;;;16.624;9.156;;;;;;;;;;;;;;;;;;;;;;189.261;189.261;41.585;82.451;;65.225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.905.713;5.709.151;;;;;52.314;4.081;;;;;;48.233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.854.561;-941;;;;;;;;;;;;;;;;;;;-250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;20990;B2W DIGITAL
valores;3.560.307;253.064;2.093;;;;;;2.093;;;;;;;;;;13.320;13.320;;;;;;;;;;;;;;109.923;109.923;;107.579;2.344;;;;;;;;;;;;;;;;;;;47.714;47.714;38.873;8.841;;;;;;;;;;;;;80.014;20.036;;;20.036;59.978;;;;;32.487;2.698;24.793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.082.557;1.258.469;1.258.469;170.832;1.087.637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;577.047;;;;;577.047;;;16.042;;561.005;;;;;;;;;;;;;;;96.355;96.355;;;;;1.485;1.485;;240;;1.245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;149.201;;;149.201;149.201;;;;1.224.686;385.064;;;;;-1.907;;;;;;;;;;;;;;;;;841.529;;;;841.529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21008;GENERALSHOPP
valores;221.653;169.236;6.843;;;;;;6.843;;;;;;;;;;19.883;15.495;;;;;;;4.388;;;;;;;19.993;19.993;;19.993;;;;;;;;;;;;;;;;;;;;99.248;97.521;86.070;11.451;;;;;1.727;;;;;;;;23.269;;;;;23.269;;;;23.269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.698;6.274;5.904;5.904;;;;;370;;;;;;;;;;;;;;;;;;;;;;;;;30.712;;;;;30.712;;;30.712;;;;;;;;;;;;;;;;;;;;;;;2.221;2.221;;;;;;2.221;;;;;;;;;;;;;;;;;;6.491;6.491;6.491;;;;;;;;;;;;;;;6.719;35.636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-26.146;;;;;;;;;-2.525;;;;;;;;;;;-246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;2100;CAMBUCI
valores;4.021.095;842.944;158.640;31.742;;;;;126.898;;;;;;;;;;70.923;70.923;70.923;;;;;;;;;;;;;81.089;65.789;57.727;3.703;;;64;;4.295;;;;;;;;;15.300;15.300;;;;;349.274;349.274;349.274;;;;;;;;;;;;;;183.018;0;;0;;183.018;;100.846;;13.341;57.109;;11.722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;400.894;218.047;218.047;218.047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.190;;;;;60.190;;;;10.301;29.989;;;;19.900;;;;;;;;;;;14.177;14.177;;;;;108.480;86.284;;;;;86.284;;;;;22.196;;;;22.196;;;;;;;;;;;;;;;;;;;;;;;;;;;2.777.257;1.103.966;1.130.818;-26.852;;;663.981;;;;73.211;;;590.770;;;;;;;;;;1.009.310;114.429;;;;1.025.335;;;;-130.454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21016;ESTACIO PART
valores;3.694.384;1.041.492;176.868;;;;;;;;;;;;;;;;282.117;;;;;;;;;;;;;;;125.349;47.305;8.831;37.234;1.240;;;;;;;;;74.340;;;;3.704;;;;;;308.044;84.016;84.016;;;;;;220.184;;;;3.844;;;;149.114;;;;;149.114;60.571;;;;;35.916;;52.627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.482.921;1.232.014;88.119;88.119;;;;;1.130.195;;;;13.700;;;;;;;;;;;;;;;;;;;;;95.326;;;;;95.326;;;5.740;32.743;9.469;5.820;0;41.554;;;;;;;;;;;;22.949;22.949;;;;;132.632;132.632;37.224;29.302;;66.106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.169.971;721.421;;;;;;;;;;;;;;;;;;;;;;453.504;68.524;;;;363.084;;;21.896;;;;;;;;;;;;;;18.986;;;;;;;;;;;-23.946;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21032;ALGAR TELEC
valores;3.639.428;331.279;;;;;;;;;;;;;;;;;12.385;12.385;;;;;;;;;;;;;;11.847;11.375;7.975;30;1.861;1.158;351;;;;;;;;;;;472;;;;;;267.690;109.224;109.224;;;;;;158.466;;;;;;;;39.357;;;;;39.357;;12;;;0;0;;31.976;7.369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.429.686;1.392.337;1.015.824;1.015.824;;;;;376.513;;;;;;;;;;;;;;;;;;;;;;;;;29.477;;;;;29.477;;;;;0;;29.477;;;;;;;;;;;;;6.264;6.264;;;;;1.608;1.608;;1.608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.878.463;799.763;;;;;-3.326;;;;;-3.326;;0;;;;;;;;;;364.571;46.227;;;;318.344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717.455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21040;CYRE COM-CCP
valores;9.465.574;1.551.576;119.037;;;;;;;;;;;;;;;;296.372;;;;;;;;;;;;;;;143.726;;;;;;;;;;;;;;;;;;;;;;;764.824;764.824;530.671;234.153;;;;;0;;;;;;;;227.617;;;;;227.617;61.273;;;163.704;2.640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.197.679;2.410.000;2.410.000;2.050.597;359.403;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;189.909;;;;;189.909;;;;181.989;0;7.920;;;;;;;;;;;;;;483.338;483.338;;;;;114.432;114.432;38.102;60.075;;11.255;5.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.716.319;1.962.366;1.970.189;-7.823;;;326.569;;;;;;;345.300;-18.731;;;;;;57.344;;;1.952.231;184.130;1.718.204;;;;;77.748;;-27.851;;;;;;;;;;;;;416.855;;;;;;;;;;;;;;;;;;;954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21091;DURATEX
valores;23.449.518;8.803.882;52.790;;;;;;52.790;52.790;;;;;;;;;;;;;;;;;;;;;;;;329.348;289.796;18.862;58.661;78.129;34.217;41.396;58.531;;;;;;;;;;39.552;39.552;;;;;299.988;160.612;160.612;;;;;;138.214;;;;1.162;;;;1.621.419;8.811;;;8.811;1.612.608;185.751;;;193.111;93.689;289.943;624.900;217.582;7.632;;;;;;;;;;;;;;;;;;6.500.337;78.252;;4.811;;73.441;;;;;6.422.085;;;;6.422.085;;;;;;;;;;;;;;;;;;;;9.005.245;1.284.545;0;0;;;;;1.282.616;;;;1.929;;;;;;;;;;;;;;;;;;;;;53.406;;;;;53.406;;;30.308;171;0;20.936;1.991;;;;;;;;;;;;;0;0;;;;;7.667.294;2.341.295;1.932.670;81.585;;327.040;;;;;;5.325.999;;;;5.325.999;;;;;;;;;;;;;;;;;;;;;;;;;;;5.640.391;3.319.882;;;;;269.536;316.534;25.995;;74.007;-107.087;;-39.913;;;;;;;;;;2.034.698;222.573;1.812.125;;;;;;;;;;;;;;;;;;;;-1.254;;;;;;;;;;;;;;;;;;;17.529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21121;SUL AMERICA
valores;939.490;233.467;3.923;;;;;;3.923;;;;;;;;;;24.243;24.243;;;;;;;;;;;;;;2.381;2.288;992;940;356;;;;;;;;;;;;;93;;;;;;73.358;73.358;73.358;;;;;;;;;;;;;;129.562;1.922;1.922;;;127.640;;8.311;;51.838;38.346;19.082;10.063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;158.156;150.571;150.571;150.571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.250;;;;;1.250;;;0;1.250;;;;;;;;;;;;;;;;4.266;4.266;;;;;2.069;2.069;446;;;1.623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;547.867;461.080;;;;;12.564;2.420;;;3.266;;;6.878;;;;;;;;;;48.327;6.217;42.153;;;0;;;;-43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21130;TRISUL
valores;2.135.178;405.767;36.995;;;;;;36.995;36.995;;;;;;;;;22.749;22.749;;;;;;;;;;;;;;27.387;;;;;;;;;;;;;;;;;;;;;;;31.033;31.033;31.033;;;;;;0;;;;;;;;243.867;30.793;;;;213.074;;;;204.661;8.413;;;;;;;;;;;;;;;;;;;;;;43.736;31.564;;5.591;;25.820;153;;;;12.172;;;;6.716;5.456;;;;;;;;;;;;;;;;;;;565.672;239.132;85.130;85.130;;;;;154.002;;;;;;;;;;;;;;;;;;;;;;;;;289.214;19.884;;;;269.330;;;240.139;29.191;;;;;;;;;;;;;;;;5.851;5.851;;;;;31.475;31.475;0;5.575;;25.747;0;0;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.163.739;1.094.171;;;;;103.434;;;;;;;103.434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-38.913;;;;;;;;;;;;;;;;;;;;5.047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21148;TENDA
valores;1.509.340;486.383;17.631;5.172;;;;;12.459;;;;;;;;;;236.899;167.114;;;;;;;69.785;;;;;;;12.004;2.038;0;2.038;;;;;;;;;;9.370;;;;596;;;;;;184.661;153.666;91.897;61.769;;;;;29.203;;;;1.792;;;;35.188;;;;;35.188;11;;;8.941;12.557;;4.702;680;8.297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;456.284;407.616;405.678;312.475;93.203;;;;0;;;;1.938;;;;;;;;;;;;;;;;;;;;;7.928;;;;;7.928;;;;575;5.031;2.322;;;;;;;;;;;;;;28.993;28.993;;;;;11.747;11.747;2.825;5.538;;3.384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;566.673;198.603;;;;;0;;;;;;;;;;;;;;;;;344.937;27.077;;;;0;;317.860;;;;;;;;;;;;;;;23.498;;;;;;;;-365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21156;J.MACEDO
valores;376.042;55.251;4.308;;;;;;;;;;;;;;;;3.849;3.849;;;;;;;;;;;;;;3.230;3.230;3.230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43.864;;;;;43.864;125;;;0;6.077;645;0;22.293;2.147;12.577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68.007;64.716;;;;;64.716;;;;;3.291;;;;0;3.291;0;0;;;;;;;;;;;;;;;;;;;;;;;;252.784;590.437;;;;;19.816;;;;55;-23.717;;43.478;;;;;;;;;;-79.528;;;;;;;;;;-79.528;;;;;;;;;;;-279.609;;;;;;;;;;;;;;;;;;;;1.668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21180;BR BROKERS
valores;26.137.083;49.122;49.122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.422.543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.581.776;;;;;;;;;;;;;;;;;;;;;;;;;684.787;;;;;;155.980;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;17.403.156;10.321.635;;;;;4.240.618;;;;;;;;;;;;;;2.249.555;;;189.804;;;;;;;;;;;;;;;;;;;;;0;197.184;;;;;;;;204.360;;;;;;;;;;;;699.659;699.659;;;95.020;10.338;84.682;;1.608.911;;;;;;;;;;;;;3.858.672;3.460.732;3.051.660;409.072;;;;;0;;;;;;;;;;;411.343;;;;;;;;;;;;;-13.403;;;;;0;0;;;;;0;2017;21199;BANCO PAN
valores;10.907.381;1.152.007;21.460;;;;;;21.460;;;;;;;;;;293.198;293.198;;;;;;;;;;;;;;199.076;199.076;199.076;;;;;;;;;;;;;;;;;;;;;422.786;191.151;191.151;;;;;;231.635;215.390;16.245;;;;;;215.156;6.272;;;6.272;208.884;;;;1.394;4.330;;52.437;;150.723;;;;;;;;;;;;;;;;;;331;;;;;;;;;;331;;;;;331;;;;;;;;;;;;;;;;;;;4.379.439;3.932.806;3.511.609;3.381.805;129.804;;;;421.197;421.197;;;;;;;;;;;;;;;;;;;;;;;;107.737;106.856;;;106.856;881;;;;;;;;;;;;;;;;;;;;250.257;250.257;;;;;88.639;10.779;0;9.479;;1.300;;;;;;77.860;;;;;4.273;9.532;64.055;;;;;;;;;;;;;;;;;;;;;;;;5.375.935;8.822.219;;;;;18.144;;;;;;;;;;;;;;;;;4.775;4.775;;;;;;;;;;;;;;;;;;;;-3.451.100;-3.595;;;;;;;;;;;;;;;;;;;-14.508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21237;ENEVA
valores;4.793.893;254.062;;;;;;;;;;;;;;;;;13.833;13.833;;;;;;;;;;;;;;26.723;26.723;14.767;11.956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;213.506;;;;;213.506;23.466;;;;37.264;16.517;;136.259;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.038.068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.984.325;;;;;1.984.325;;;;20.328;17.302;0;12.071;6.554;1.928.070;0;;;;;;;;;;51.366;51.366;;;;;2.377;2.377;;;;;2.377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.501.763;2.013.854;;;;;-18.704;;;;26.761;-1.034;;0;-44.431;;;;;;;;;446.108;38.763;;;;407.345;;;;;;;;;;;;;;;;;24.157;;;;;;;;;;;;;;;;;;;36.348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21300;ALIANSCE
valores;69.662;43.785;2.470;486;;;;;1.984;;;;;;;;;;28.701;13.311;;;;;;;15.390;;;;;;;1.123;88;;0;88;;;;;;;;;507;;;;528;;;;;;9.531;9.531;9.531;;;;;;;;;;;;;;1.960;;;;;1.960;;;;1.960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.611;3.477;3.477;3.477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.338;;;;;37.338;;150;35.596;1.592;;;;;;;;;;;;;;;;4.059;4.059;2.609;892;558;;1.737;1.737;963;428;;346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-20.734;24.271;;;;;30.239;7.347;22.800;;;-43;;135;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;-75.340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21334;NUTRIPLANT
valores;1.743.785;445.183;536;;;;;;536;;;;;;;;;;137.419;137.419;;;;;;;;;;;;;;137.321;137.321;0;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;;;169.907;157.942;;;157.942;11.965;;;;11.958;;0;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.841.513;3.729.125;1.138.273;1.138.273;;;;;2.590.852;;;;;;;;;;;;;;;;;;;;;;;;;987.083;21.545;;;21.545;965.538;;;;929.265;36.273;;;;;;;;;;;;;;;0;0;;;;;125.305;125.305;;;;125.305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3.542.911;3.805.130;3.886.187;-81.057;;;116.511;;;;116.511;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9.166.457;;;;;;;;;1.708.199;;;;;;;;;;;-6.294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21342;OSX BRASIL
valores;4.141.764;701.791;20.571;;;;;;20.571;;;;;;;;;;71.174;71.174;;;;;;;;;;;;;;34.574;34.574;;19.506;2.831;12.237;;;;;;;;;;;;;;;;;;405.234;405.234;405.234;;;;;;;;;;;;;;170.238;16.812;;16.812;;153.426;;0;;11.975;90.441;51.010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.835.658;488.717;488.717;488.717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.274.450;0;;;0;1.274.450;;;832.042;416.408;26.000;0;;;;;;;;;;;;;;4.947;4.947;2.546;;2.401;;67.544;32.731;;;;;;;;;;34.813;34.813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.604.315;752.982;;;;;173.813;;;;7.729;-40.793;;206.877;;;;;;;;;;549.591;25.345;403.864;;;120.382;;;;;;;;;;;;;;;;;;;;;;;;;-21.422;;;;;;;;;;;149.351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;21350;DIRECIONAL
